Geneid,True_Counts,Predict_Counts,Fold_Change,Log2_Fold_Change
A2M,4013.65,2304.301190298127,-1.7418078925180436,-0.8003189652961216
A2M,1579.47,535.1479919825061,-2.951463938318641,-1.5596504653762373
A2M,4074.77,1028.3933816992724,-3.9622678174640016,-1.9852782288608708
A2M,2604.61,1425.3482043076258,-1.827349971135797,-0.8692949420137219
A2M,1078.28,1372.391554647741,1.2727599089733104,0.34767380228336475
A2M,2507.66,1658.6081592625417,-1.5119062245026984,-0.596074299608508
A2M,780.0,2147.690078854847,2.7534488190446753,1.4600629539282282
A2M,1711.5,1451.3414571496107,-1.1792538493052713,-0.23772330566058059
A2M,660.38,1003.4534741629859,1.5195091828386473,0.6028594161384057
A2M,936.34,1124.9281813835182,1.2014099380390864,0.26447045175841144
ACVR1C,55.57,46.65878761694068,-1.1909867966612977,-0.24729491943828455
ACVR1C,64.43,34.95065265832282,-1.8434562761922346,-0.8639343087034315
ACVR1C,35.16,24.524081742352113,-1.433692823624873,-0.5025356182987818
ACVR1C,30.8,36.46906087989236,1.1840604181783234,0.23667305307276754
ACVR1C,21.51,28.309117952484943,1.3160910252201274,0.38078349449285015
ACVR1C,49.1,33.310391833004985,-1.4740144831124495,-0.5461650015031958
ACVR1C,16.25,104.47638769341562,6.429316165748653,2.61225180140463
ACVR1C,11.62,24.603807028453506,2.1173672141526256,1.0206464300891593
ACVR1C,16.48,33.52558795309064,2.034319657347733,0.9819607982121018
ACVR1C,26.85,56.48714332472707,2.103804220660226,1.0455620139593402
ADAM12,268.0,443.66380864766353,1.6554619725659088,0.7251088152011973
ADAM12,155.3,140.0655683992115,-1.108766428287127,-0.1479518836803707
ADAM12,354.73,114.81758966543048,-3.089509203543252,-1.6189282695865315
ADAM12,256.03,283.69069929322154,1.1080369460345334,0.14745860413217193
ADAM12,150.58,132.51814295452914,-1.13629723932721,-0.18304361765396746
ADAM12,70.14,211.9673075526932,3.0220602730637753,1.581899100931351
ADAM12,122.35,217.04597037384158,1.7739760553644592,0.8218746131195072
ADAM12,526.11,242.01399092370144,-2.1738825841926803,-1.1170646864450897
ADAM12,114.28,267.69285839887453,2.342429632471776,1.2208157357706244
ADAM12,37.95,345.37659675790064,9.10083258914099,3.1526462229874275
ADGRE1,20.62,14.255357699971452,-1.4464737002033485,-0.5030505151700991
ADGRE1,29.74,27.86910540739188,-1.067131490776589,-0.09059076283463001
ADGRE1,17.58,13.508722220969256,-1.3013814121302307,-0.3568300344623233
ADGRE1,13.38,28.22859238138215,2.109760267666827,1.0233166763466246
ADGRE1,22.86,30.990747885347098,1.3556757605138714,0.42306067739384784
ADGRE1,10.88,16.08121008448964,1.4780523974714743,0.5238753473122618
ADGRE1,20.07,14.099835544313681,-1.4234208574222715,-0.4806574772336807
ADGRE1,11.62,15.430221789255238,1.327902047268093,0.38064004483660646
ADGRE1,12.12,14.43150147711911,1.1907179436566924,0.23411072226415772
ADGRE1,10.25,15.89736068211202,1.5509620177670262,0.5868729179532538
ADM,55.57,128.16125256043244,2.3063029073318777,1.1910642607875037
ADM,122.26,168.23432709397684,1.3760373555862657,0.4573175347995223
ADM,82.74,93.5794438748773,1.131006089858319,0.17560974072622051
ADM,252.18,84.92814660119046,-2.9693336083760142,-1.5589607606108942
ADM,47.06,224.806331974708,4.777015129084318,2.2321773885997063
ADM,220.95,131.83424002984881,-1.675968245806054,-0.7406076376243592
ADM,78.38,464.49328243310214,5.926170993022482,2.5519128808484464
ADM,183.38,222.5293773531619,1.2134877159622746,0.2777822773308795
ADM,151.63,455.0282225600169,3.000911577920048,1.579084555125701
ADM,27.21,54.00597692629481,1.9847841575264538,0.9633817238670663
ADORA2A,34.96,39.33776150878015,1.1252220111207136,0.16573800484894466
ADORA2A,34.7,33.25768120495004,-1.043367990274538,-0.05949657103251506
ADORA2A,38.27,26.61779479448638,-1.4377599758161508,-0.5078294690698189
ADORA2A,51.98,39.98249443963567,-1.300068960891817,-0.3704400456402133
ADORA2A,25.55,34.14567275207255,1.3364255480263227,0.4046352099630407
ADORA2A,63.13,37.34774377537047,-1.6903296857689174,-0.7418577092346955
ADORA2A,28.68,44.07485752188934,1.5367802483225015,0.6028318394595541
ADORA2A,28.38,35.9799373567123,1.267792013978587,0.3319083849529172
ADORA2A,27.47,40.81031554605442,1.4856321640354722,0.5544164384867566
ADORA2A,12.17,26.197015800213617,2.152589630255844,1.0461930144685492
AKT1,538.68,760.9921207638073,1.4126979296870263,0.4976718564103509
AKT1,624.52,624.650065554006,1.000208264833802,0.00029995111871191157
AKT1,477.8,600.0484229934351,1.2558568919912831,0.32805807292846645
AKT1,683.4,645.8621318511326,-1.0581205590135443,-0.0813815018436908
AKT1,446.37,633.5855268475902,1.4194178077549795,0.5043461031705597
AKT1,389.3,706.6872441147262,1.8152767637162246,0.8585284525393597
AKT1,791.47,811.0133636455804,1.0246924882125417,0.03514714948828224
AKT1,2047.69,985.8972175989408,-2.076981214113734,-1.0537299524891972
AKT1,815.31,695.6987123252973,-1.1719297241113398,-0.22858223395861582
AKT1,434.33,629.698208912664,1.4498151380578455,0.5348403918408604
ALDOA,1256.62,1991.9178148737474,1.5851393538808451,0.6641861505402068
ALDOA,2835.12,3642.0589972588073,1.284622519420274,0.36123178268158385
ALDOA,1176.93,1417.6620626879499,1.2045423794855683,0.2682771604388961
ALDOA,795.05,1504.3669382415299,1.8921664527281679,0.9191842370242816
ALDOA,1534.07,1946.9475612430078,1.2691386711447379,0.3436503958373763
ALDOA,845.24,1734.4287936637531,2.0519956387106064,1.0361533855915976
